Claude 3 Opus,Claude 3.5 Sonnet (New),Claude 3.5 Sonnet (Old),Claude 3.7 Sonnet,Claude 4 Opus,Claude 4 Sonnet,Claude 4.1 Opus,Claude Opus 4.5,Claude Sonnet 4.5,DeepSeek-R1,DeepSeek-R1-0528,DeepSeek-V3,DeepSeek-V3-0324,GPT-2,GPT-4 0125,GPT-4 0314,GPT-4 1106,GPT-4 Turbo,GPT-4o,GPT-5,GPT-5.1-Codex-Max,Gemini 2.5 Pro Preview,Grok 4,Kimi K2 Thinking,Qwen2-72B,Qwen2.5-72B,davinci-002 (GPT-3),gpt-3.5-turbo-instruct,gpt-oss-120b,human,o1,o1-preview,o3,o4-mini
8.739165444152201,43.130767501977104,19.59582617099562,62.489613155533945,105.71441531790416,81.88374700961396,144.7997256628735,363.6843182569918,114.64928177281402,32.517082605966905,46.26394617618615,26.274826807844203,28.62904448515817,0.022139622036276792,4.21648512543788,8.686708790164309,9.72448307983099,7.6437700364295065,10.341941492724468,172.15863962717327,371.85826879169457,51.927032539378956,150.8946239466663,67.73864100766045,2.2151338546588177,5.265112358009678,0.13184179227868872,0.476006084949296,56.041540990604354,165.25108677269003,62.60007496931843,25.543017724938828,143.16846853902712,103.37275433004876
5.328694808998158,18.56169441019143,11.480796255385709,33.76748114961873,44.57556631523436,37.91159821085038,55.95509487273127,78.93546934536106,47.43932971769984,19.484344513496804,22.9334290375519,16.28385961655887,19.369091109750247,0.060504240499976776,4.18522413948468,3.6868570773166063,5.972784321692631,4.670331908674735,7.697777774344315,73.88334947728235,90.22723595105109,28.040625608358845,48.23899321006386,36.74401813538691,2.1705795826854355,2.5789749050531534,0.10540705597322324,0.6435318074047076,28.25462437054531,52.42285369020907,31.42303775050452,17.96875160042059,51.689685757076795,43.54350936031302
6.671288559253076,34.44897939370236,26.155439412717875,76.89623896321912,87.95243594751709,86.79585154782166,107.49638465112886,312.67552792339694,114.31751886976468,41.25362049114594,49.71903275911405,16.82713021945279,22.20722557140342,0.048407522587539796,8.641805818032209,7.0447608439462694,14.517318477039359,7.952731535869186,10.025032583583176,171.40915249366964,287.30538822495913,53.98727721336657,133.7987950222099,65.85537511282894,2.9308322474155073,4.512296890076645,0.16468073364805313,0.679792462636391,51.73506086013675,143.02890925723926,71.79873455856355,31.012832058912732,119.82239262241262,104.63525799138351
4.172435430158888,27.23790854152315,16.401116046685473,69.69491005743977,95.18333343355154,92.3029993532879,123.95855479408102,186.82986048847343,95.43845250168091,22.878005066301903,48.62206718389204,17.544321755696622,26.686025984022773,0.04793324482545929,4.010694832385393,5.420565342794751,8.656576307040622,3.59735475945713,7.228896813601811,184.94233718221278,205.48859468979552,51.92833660494412,115.002072868748,72.01006080193721,1.6054885270841908,3.547502780722649,0.12829442500222452,0.4181922304577766,55.62226995397752,180.89843736293264,71.3387615880398,27.626139875372218,127.57785272468092,101.27180017821173
3.264221163714105,22.507500431222347,9.722348234937995,41.296459582786305,68.51157326138416,56.84756339747195,92.82492674981245,206.61282594902627,85.18351866189514,15.865243285112363,17.53078516638646,12.42793954817136,14.533627998188818,0.03492164786158295,3.7968985320122517,4.021398137473336,5.143761448736614,4.458454285751802,5.5034426435949495,93.3424688867995,124.88208160046565,28.64499514230015,70.23078000620866,37.1847080310893,1.3453650158802943,3.8591472710304107,0.15650285191654742,0.5152106411482114,35.12718033528134,92.07612997178522,37.885498060214616,16.493399502498896,75.16865843648759,56.108404030300434
10.165854417427102,40.99692252382623,28.250735650692445,84.80951240635956,96.34147346296535,93.2358353364403,147.25317500259956,491.61195665736494,185.3790211890742,44.72904158871407,47.89270894563894,27.939710880494797,34.04402546543953,0.045798758400699184,6.978151657126762,9.237849298694035,14.378894677241908,10.451574102586537,10.25361962067006,195.5505083634789,248.77615148678774,66.56871442884925,193.94458665914854,87.01233480355242,4.525818129422813,7.338107131902584,0.21480158243366268,0.9839500975224871,60.87597848766952,187.55390505013386,65.24541476839585,49.771249247217476,139.38647298657773,120.3624356225395
10.192871399022476,38.93163479715389,24.735927757475995,80.60395336656019,118.61518519329582,111.19735396758962,151.0533201898541,232.00637515098842,191.6930070085815,37.60140193711877,45.17469758108136,22.407110757102505,36.342879962537936,0.08795478672263855,8.686802709704835,7.828419008477695,11.004559156053364,8.846406580631587,19.72317486040947,175.966174497904,233.68820962343418,54.867527188481894,157.86590504312824,93.75819069193628,1.8598339624186728,5.812046221189917,0.13129761487138,0.6204939903742793,72.99959806232448,88.53472806291033,71.78383769940982,33.06124588474984,110.62709699900502,102.31606038849704
4.631789324524569,37.56430990501748,14.625766268638634,81.27273699187324,110.34824247953125,111.16467462606789,157.52741715986323,302.0926667331081,170.14108703970155,23.612130647358697,34.55031964137576,16.383643929267755,25.18647837981013,0.11205496076077211,3.526405953052875,3.6176898602791168,7.79288925022746,7.391937874723136,12.199401598938683,155.6126395776679,186.37164841419022,43.85808014222385,162.33921948693208,72.62605387474353,1.546318501643333,6.013436644508915,0.12921144836274465,0.3059376090883832,41.39117487481978,129.9111620801315,59.69281879921721,28.686775346251256,87.97888177915628,67.84352366543344
6.714218121260287,29.08007672323797,12.850550027960482,54.317112213931935,62.56624858482984,60.29079710415459,77.9713240928068,200.62668384887758,78.33132179500058,33.02048759171047,43.01296785873772,23.198225182217215,29.7802267771343,0.023369240464870166,3.4983803768991595,4.08087832690998,8.544465771009442,7.631110857121464,10.842493583202268,94.94942169297188,132.02418306168045,48.48843616043584,84.94192039164236,56.01778490214735,2.034877456273157,6.261477132377191,0.18516185843240887,0.5328289686887183,50.68875794101623,117.43807759184375,41.45779620895258,24.20795741775161,98.82816760119286,70.73432273062588
9.627743443611994,63.60940631757783,39.82136917342872,82.41740030530786,126.88049959444857,126.07583720174081,176.93943980036138,297.49572496054503,161.602412683123,52.79631538817233,70.78941110813746,34.733182022094006,46.32862165626858,0.022546573286334342,8.777496265480483,6.834965132061527,15.027748319269932,12.612168416822492,16.000448320373415,186.55000416929832,234.07868988449144,81.09702291774992,157.99221286204812,100.70544703608795,3.8766102242664404,7.641687497093265,0.12778796176334514,0.604891291759099,92.6925216652635,135.44857614496698,89.29464902904394,34.65683190444141,156.2353586166975,130.91307275507162
